LapNumber,DriverNumber,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedAvg,ThrottleAvg,BrakeAvg,Year,Circuit,CircuitType,SessionType
12.0,11,Red Bull Racing,100.693,33.467,30.664,36.562,206.1831465543459,60.31830840823049,0.1892247043363994,2022,Monza,HighSpeed,Qualifying
14.0,11,Red Bull Racing,81.206,27.256,27.179,26.771,254.8154148808908,80.73417142768403,0.1168,2022,Monza,HighSpeed,Qualifying
2.0,44,Mercedes,82.211,27.119,27.664,27.428,255.39283340171423,80.8925931307117,0.1319218241042345,2022,Monza,HighSpeed,Qualifying
3.0,44,Mercedes,116.096,37.475,38.06,40.561,177.28419507906386,41.223531176927146,0.2224719101123595,2022,Monza,HighSpeed,Qualifying
5.0,44,Mercedes,82.048,27.093,27.665,27.29,253.57707699060063,79.23413391314548,0.1380952380952381,2022,Monza,HighSpeed,Qualifying
6.0,44,Mercedes,96.616,32.113,30.447,34.056,212.85853481736623,56.109718419024816,0.1430536451169188,2022,Monza,HighSpeed,Qualifying
8.0,44,Mercedes,81.708,27.047,27.554,27.107,254.33506879384103,80.19402983249952,0.1329113924050632,2022,Monza,HighSpeed,Qualifying
9.0,44,Mercedes,110.457,32.346,30.639,47.472,186.7434031014874,43.17878116654221,0.1852731591448931,2022,Monza,HighSpeed,Qualifying
11.0,44,Mercedes,94.063,27.113,30.607,36.343,218.32257744750467,64.23733638396646,0.205761316872428,2022,Monza,HighSpeed,Qualifying
13.0,44,Mercedes,82.595,27.294,27.833,27.468,252.56198727822843,78.67984014841366,0.1362179487179487,2022,Monza,HighSpeed,Qualifying
14.0,44,Mercedes,96.698,29.784,30.503,36.411,214.53704084353188,56.51131251615389,0.1839557399723375,2022,Monza,HighSpeed,Qualifying
16.0,44,Mercedes,81.524,27.022,27.419,27.083,253.8135855479421,79.66556778304214,0.1334379905808477,2022,Monza,HighSpeed,Qualifying
2.0,63,Mercedes,81.785,27.123,27.682,26.98,254.63719325218497,80.7605417589386,0.1151315789473684,2022,Monza,HighSpeed,Qualifying
3.0,63,Mercedes,111.918,33.55,36.756,41.612,185.05166499803377,45.94242048365846,0.220023282887078,2022,Monza,HighSpeed,Qualifying
5.0,63,Mercedes,81.936,27.181,27.705,27.05,252.369414481138,79.61044081846696,0.1142857142857142,2022,Monza,HighSpeed,Qualifying
6.0,63,Mercedes,105.347,32.192,34.593,38.562,196.96634225797703,47.862546254981616,0.1414141414141414,2022,Monza,HighSpeed,Qualifying
8.0,63,Mercedes,81.747,27.121,27.678,26.948,253.2700448925785,80.65918017192354,0.1176470588235294,2022,Monza,HighSpeed,Qualifying
9.0,63,Mercedes,108.888,32.017,33.805,43.066,189.82347650159952,45.76521572375769,0.216867469879518,2022,Monza,HighSpeed,Qualifying
11.0,63,Mercedes,81.79,27.063,27.763,26.964,253.7206975203752,80.21063693498985,0.1349206349206349,2022,Monza,HighSpeed,Qualifying
12.0,63,Mercedes,110.804,35.497,36.013,39.294,187.49907942161164,43.03512574878405,0.1715285880980163,2022,Monza,HighSpeed,Qualifying
14.0,63,Mercedes,81.542,27.163,27.527,26.852,254.44211089061488,80.86818312892812,0.1203252032520325,2022,Monza,HighSpeed,Qualifying
15.0,63,Mercedes,108.664,33.26,36.714,38.69,189.6937896820853,41.42630122090687,0.1723716381418092,2022,Monza,HighSpeed,Qualifying
2.0,4,McLaren,82.13,27.136,27.794,27.2,251.32574886749023,78.4201432957047,0.1233552631578947,2022,Monza,HighSpeed,Qualifying
3.0,4,McLaren,116.295,42.211,40.985,33.099,179.23013193098052,36.13715985489478,0.1187010078387458,2022,Monza,HighSpeed,Qualifying
4.0,4,McLaren,82.277,27.245,27.836,27.196,249.58614428618023,78.0482080123268,0.124401913875598,2022,Monza,HighSpeed,Qualifying
5.0,4,McLaren,100.686,31.567,32.654,36.465,204.20405437462108,46.62853865407179,0.1516709511568123,2022,Monza,HighSpeed,Qualifying
7.0,4,McLaren,98.795,27.078,29.11,42.607,208.2191429716305,48.08198625374937,0.1388518024032042,2022,Monza,HighSpeed,Qualifying
9.0,4,McLaren,82.191,27.442,27.65,27.099,253.369760855224,79.35930657112564,0.1233974358974359,2022,Monza,HighSpeed,Qualifying
10.0,4,McLaren,101.832,31.04,33.215,37.577,204.31999072782745,46.54214934094983,0.1483870967741935,2022,Monza,HighSpeed,Qualifying
12.0,4,McLaren,81.831,27.081,27.637,27.113,253.34018047838595,78.81786666004238,0.1220657276995305,2022,Monza,HighSpeed,Qualifying
13.0,4,McLaren,108.736,33.659,35.969,39.108,190.07995266952375,36.72645827576894,0.1288782816229117,2022,Monza,HighSpeed,Qualifying
15.0,4,McLaren,82.174,27.364,27.64,27.17,251.96796444721068,78.38261490830693,0.1152,2022,Monza,HighSpeed,Qualifying
16.0,4,McLaren,102.651,33.161,32.914,36.576,199.67623307131228,44.43968404790464,0.1580310880829015,2022,Monza,HighSpeed,Qualifying
18.0,4,McLaren,81.584,27.06,27.583,26.941,254.15100950039695,79.17983930671322,0.1246056782334384,2022,Monza,HighSpeed,Qualifying
2.0,3,McLaren,83.116,27.406,28.226,27.484,247.7358680051712,75.25588026757043,0.112012987012987,2022,Monza,HighSpeed,Qualifying
3.0,3,McLaren,110.816,38.724,38.081,34.011,187.59158219296768,44.18538926811508,0.0834312573443008,2022,Monza,HighSpeed,Qualifying
4.0,3,McLaren,82.774,27.639,27.831,27.304,250.79277855995133,77.93707978064293,0.0979462875197472,2022,Monza,HighSpeed,Qualifying
5.0,3,McLaren,97.927,29.839,31.482,36.606,211.171691357602,52.50091748049972,0.0992063492063492,2022,Monza,HighSpeed,Qualifying
7.0,3,McLaren,82.139,27.095,27.812,27.232,251.94955496193967,76.5621740134905,0.10828025477707,2022,Monza,HighSpeed,Qualifying
8.0,3,McLaren,107.509,32.194,35.194,40.121,191.49622900418493,40.48932797540396,0.0981595092024539,2022,Monza,HighSpeed,Qualifying
10.0,3,McLaren,82.705,27.532,27.84,27.333,249.40499811013467,76.99634111883636,0.1130298273155416,2022,Monza,HighSpeed,Qualifying
11.0,3,McLaren,97.827,29.298,30.889,37.64,210.92155519039653,51.7706260420392,0.1055480378890392,2022,Monza,HighSpeed,Qualifying
13.0,3,McLaren,81.855,27.136,27.689,27.03,252.9432658001468,77.83330011744475,0.109717868338558,2022,Monza,HighSpeed,Qualifying
14.0,3,McLaren,108.008,33.488,33.742,40.778,190.52003301790788,39.6484132180123,0.0854392298435619,2022,Monza,HighSpeed,Qualifying
16.0,3,McLaren,82.635,27.458,27.799,27.378,250.7449258831604,76.74083588086498,0.1173633440514469,2022,Monza,HighSpeed,Qualifying
17.0,3,McLaren,98.268,29.542,31.883,36.843,210.6075139657572,49.54421983953214,0.1088709677419354,2022,Monza,HighSpeed,Qualifying
19.0,3,McLaren,81.925,27.21,27.669,27.046,253.59666040869044,78.35710762718823,0.0985915492957746,2022,Monza,HighSpeed,Qualifying
2.0,10,AlphaTauri,82.669,27.296,27.912,27.461,252.9418376072984,80.33756084251617,0.1175548589341692,2022,Monza,HighSpeed,Qualifying
3.0,10,AlphaTauri,104.588,30.884,32.47,41.234,197.8055849542949,53.43930690015194,0.1861042183622828,2022,Monza,HighSpeed,Qualifying
5.0,10,AlphaTauri,82.01,27.103,27.684,27.223,252.8004426363518,79.7389355446003,0.105511811023622,2022,Monza,HighSpeed,Qualifying
6.0,10,AlphaTauri,111.944,33.721,38.057,40.166,186.5512433619733,43.88814359768188,0.1583333333333333,2022,Monza,HighSpeed,Qualifying
8.0,10,AlphaTauri,82.097,27.157,27.594,27.346,250.98745528803948,77.7210437907705,0.1251956181533646,2022,Monza,HighSpeed,Qualifying
9.0,10,AlphaTauri,104.665,32.907,33.309,38.449,196.0822885444896,52.89967297280715,0.2015209125475285,2022,Monza,HighSpeed,Qualifying
11.0,10,AlphaTauri,82.062,27.075,27.813,27.174,253.381455534122,78.71734844503533,0.130298273155416,2022,Monza,HighSpeed,Qualifying
12.0,10,AlphaTauri,110.587,35.057,35.59,39.94,187.4059285284431,46.68142526023704,0.2189695550351288,2022,Monza,HighSpeed,Qualifying
14.0,10,AlphaTauri,82.648,27.412,27.792,27.444,251.32189075371903,78.75541081109044,0.1334405144694533,2022,Monza,HighSpeed,Qualifying
15.0,10,AlphaTauri,99.085,29.815,31.263,38.007,209.0426661119377,62.09267254016072,0.1864181091877496,2022,Monza,HighSpeed,Qualifying
17.0,10,AlphaTauri,81.91,27.191,27.588,27.131,253.45473805857733,80.10007788642373,0.121259842519685,2022,Monza,HighSpeed,Qualifying
2.0,14,Alpine,82.089,27.204,27.59,27.295,252.13600422384232,80.74631480416332,0.1265822784810126,2022,Monza,HighSpeed,Qualifying
3.0,14,Alpine,111.416,34.423,34.741,42.252,185.27715182095284,44.090223626273314,0.1608391608391608,2022,Monza,HighSpeed,Qualifying
5.0,14,Alpine,82.135,27.166,27.643,27.326,251.89774378780064,81.21760843741941,0.1232227488151658,2022,Monza,HighSpeed,Qualifying
6.0,14,Alpine,109.476,34.184,32.344,42.948,187.6415990270442,44.53564537712658,0.1131386861313868,2022,Monza,HighSpeed,Qualifying
8.0,14,Alpine,81.901,27.134,27.638,27.129,251.8895041013232,79.60630453193757,0.1325878594249201,2022,Monza,HighSpeed,Qualifying
9.0,14,Alpine,100.955,31.743,32.108,37.104,204.5401367687684,53.70652436710701,0.1727748691099476,2022,Monza,HighSpeed,Qualifying
11.0,14,Alpine,81.861,27.213,27.506,27.142,253.7238610822338,80.56099563180273,0.1198738170347003,2022,Monza,HighSpeed,Qualifying
12.0,14,Alpine,112.35,33.936,35.157,43.257,182.87545136234968,39.087566822252754,0.1181192660550458,2022,Monza,HighSpeed,Qualifying
14.0,14,Alpine,98.771,27.151,28.196,43.424,209.22485665035177,58.956039949540525,0.1983914209115281,2022,Monza,HighSpeed,Qualifying
16.0,14,Alpine,81.829,27.158,27.6,27.071,254.542142801476,80.77971150200071,0.1374407582938388,2022,Monza,HighSpeed,Qualifying
2.0,31,Alpine,82.166,27.214,27.517,27.435,253.169345252301,80.28417845045459,0.1327014218009478,2022,Monza,HighSpeed,Qualifying
3.0,31,Alpine,120.579,32.628,37.219,50.732,171.08848714927288,41.83194673818647,0.1528525296017222,2022,Monza,HighSpeed,Qualifying
5.0,31,Alpine,82.181,27.215,27.662,27.304,252.6891071668915,79.77289492805681,0.1329113924050632,2022,Monza,HighSpeed,Qualifying
6.0,31,Alpine,108.027,32.972,34.836,40.219,191.22250627802543,46.35357894448627,0.1254612546125461,2022,Monza,HighSpeed,Qualifying
8.0,31,Alpine,82.137,27.093,27.761,27.283,253.773707814928,80.24580828900405,0.1321928460342146,2022,Monza,HighSpeed,Qualifying
9.0,31,Alpine,106.289,32.043,33.751,40.495,193.32874017168467,48.93811185740754,0.1521197007481296,2022,Monza,HighSpeed,Qualifying
11.0,31,Alpine,82.13,27.111,27.619,27.4,252.44244908705,79.61117990722637,0.1410658307210031,2022,Monza,HighSpeed,Qualifying
2.0,77,Alfa Romeo,82.911,27.414,28.056,27.441,249.5831554703584,77.95534431706245,0.146417445482866,2022,Monza,HighSpeed,Qualifying
3.0,77,Alfa Romeo,108.174,32.134,33.843,42.197,190.44253532777333,46.467424500495255,0.2313253012048192,2022,Monza,HighSpeed,Qualifying
5.0,77,Alfa Romeo,82.254,27.136,27.772,27.346,250.9631986264043,79.9661643961815,0.1242038216560509,2022,Monza,HighSpeed,Qualifying
6.0,77,Alfa Romeo,112.374,35.146,37.529,39.699,185.4012009951204,34.35898974907235,0.1100591715976331,2022,Monza,HighSpeed,Qualifying
8.0,77,Alfa Romeo,82.418,27.027,27.84,27.551,247.7637273410309,78.16703482715802,0.1528861154446177,2022,Monza,HighSpeed,Qualifying
9.0,77,Alfa Romeo,100.492,31.281,32.063,37.148,205.32196642242135,56.96901173705773,0.2129629629629629,2022,Monza,HighSpeed,Qualifying
11.0,77,Alfa Romeo,82.235,27.159,27.765,27.311,252.37338758648696,80.50464132560619,0.1352201257861635,2022,Monza,HighSpeed,Qualifying
12.0,77,Alfa Romeo,113.355,37.559,35.317,40.479,182.2166057201849,32.93047811528198,0.0802752293577981,2022,Monza,HighSpeed,Qualifying
2.0,45,Williams,82.881,27.176,27.975,27.73,250.52073216022848,77.84040259590277,0.152755905511811,2022,Monza,HighSpeed,Qualifying
3.0,45,Williams,123.645,42.653,42.066,38.926,167.08564541898653,33.13175297768573,0.1717062634989201,2022,Monza,HighSpeed,Qualifying
4.0,45,Williams,82.567,27.094,27.88,27.593,248.5203414551246,77.70661410556743,0.152276295133438,2022,Monza,HighSpeed,Qualifying
5.0,45,Williams,110.332,36.665,35.451,38.216,186.20028225112625,45.0127872566405,0.1775147928994082,2022,Monza,HighSpeed,Qualifying
7.0,45,Williams,82.176,27.251,27.661,27.264,252.8073286900345,78.69421277861005,0.1475667189952904,2022,Monza,HighSpeed,Qualifying
8.0,45,Williams,113.575,34.714,34.432,44.429,181.43068304829055,35.60285829658864,0.2063305978898007,2022,Monza,HighSpeed,Qualifying
10.0,45,Williams,82.471,27.068,27.835,27.568,248.4307208350485,77.75358866699789,0.1459627329192546,2022,Monza,HighSpeed,Qualifying
11.0,45,Williams,105.272,33.288,33.891,38.093,195.48862747243615,49.389999316984486,0.210592686002522,2022,Monza,HighSpeed,Qualifying
13.0,45,Williams,98.895,27.237,33.738,37.92,207.8402393926115,54.35683339598865,0.2162516382699869,2022,Monza,HighSpeed,Qualifying
2.0,24,Alfa Romeo,82.475,27.212,27.962,27.301,252.88749607814597,77.86878861978333,0.1410658307210031,2022,Monza,HighSpeed,Qualifying
3.0,24,Alfa Romeo,107.728,33.872,32.42,41.436,192.0520492788716,45.47856220885537,0.2548309178743961,2022,Monza,HighSpeed,Qualifying
5.0,24,Alfa Romeo,82.003,27.068,27.652,27.283,251.3111459852374,80.09477578958321,0.1303656597774244,2022,Monza,HighSpeed,Qualifying
6.0,24,Alfa Romeo,113.164,34.785,37.806,40.573,183.45554928944787,39.40931021787639,0.2124413145539906,2022,Monza,HighSpeed,Qualifying
8.0,24,Alfa Romeo,82.577,27.077,28.07,27.43,250.5426079292884,77.50237998337039,0.1466458658346333,2022,Monza,HighSpeed,Qualifying
9.0,24,Alfa Romeo,103.81,32.21,33.083,38.517,198.8769732416419,53.35568050289376,0.2420382165605095,2022,Monza,HighSpeed,Qualifying
11.0,24,Alfa Romeo,82.633,27.192,28.063,27.378,250.24038272077232,81.99652981566844,0.1336477987421383,2022,Monza,HighSpeed,Qualifying
12.0,24,Alfa Romeo,112.4,35.918,35.063,41.419,184.54416138760516,41.101949639543264,0.2804597701149425,2022,Monza,HighSpeed,Qualifying
2.0,22,AlphaTauri,82.762,27.496,27.849,27.417,251.36123313492817,79.49028335345106,0.128,2022,Monza,HighSpeed,Qualifying
3.0,22,AlphaTauri,97.579,30.67,31.294,35.615,211.5978737008858,67.71817220861864,0.1613333333333333,2022,Monza,HighSpeed,Qualifying
